,state,race,type,all_workers_n,artists_n,artists_share,location_quotient
2009,North Carolina,Asian,Musicians,154710,115.0,0.0007433262232564152,1.1727889334089334
2010,North Dakota,Asian,Musicians,6855,0.0,,
2011,Ohio,Asian,Musicians,136125,95.0,0.0006978879706152434,1.1010983644719847
2012,Oklahoma,Asian,Musicians,44710,,,
2013,Oregon,Asian,Musicians,98010,130.0,0.0013263952657892,2.0927308096689776
2014,Pennsylvania,Asian,Musicians,227500,150.0,0.0006593406593406593,1.0402800337564997
2015,Rhode Island,Asian,Musicians,18645,0.0,,
2016,South Carolina,Asian,Musicians,41915,,,
2017,South Dakota,Asian,Musicians,7135,,,
2018,Tennessee,Asian,Musicians,62925,35.0,0.00055621771950735,0.8775769851713549
2019,Texas,Asian,Musicians,712575,370.0,0.0005192435883942041,0.8192407521215622
2020,Utah,Asian,Musicians,40990,,,
2021,Vermont,Asian,Musicians,6080,0.0,,
2022,Virginia,Asian,Musicians,304945,145.0,0.0004754955811703749,0.7502169815003259
2023,Washington,Asian,Musicians,355135,150.0,0.00042237458994466895,0.6664049099063839
2024,West Virginia,Asian,Musicians,7825,0.0,,
2025,Wisconsin,Asian,Musicians,85760,30.0,0.0003498134328358209,0.5519209600737024
2026,Wyoming,Asian,Musicians,2835,0.0,,
2027,Puerto Rico,Asian,Musicians,1335,0.0,,
2028,Alabama,Other,Musicians,43075,,,
2029,Alaska,Other,Musicians,71330,4.0,5.6077386793775406e-05,0.0520362378787339
2030,Arizona,Other,Musicians,182520,125.0,0.0006848564540872233,0.6355031037506316
2031,Arkansas,Other,Musicians,37895,,,
2032,California,Other,Musicians,688910,1005.0,0.0014588262617758,1.353697715278316
2033,Colorado,Other,Musicians,87510,50.0,0.0005713632727688264,0.5301886709933277
2034,Connecticut,Other,Musicians,41230,45.0,0.0010914382731021,1.0127850967442031
2035,Delaware,Other,Musicians,10885,,,
2036,District of Columbia,Other,Musicians,11085,35.0,0.0031574199368516,2.929884295808595
2037,Florida,Other,Musicians,214840,265.0,0.0012334760752187,1.144587116797237
2038,Georgia,Other,Musicians,102865,160.0,0.0015554367374714,1.443346074132149
2039,Hawaii,Other,Musicians,198250,450.0,0.0022698612862547,2.106286483670289
2040,Idaho,Other,Musicians,25710,0.0,,
2041,Illinois,Other,Musicians,112345,70.0,0.0006230806889492189,0.5781791342567675
2042,Indiana,Other,Musicians,61485,30.0,0.0004879238838741156,0.4527622405330676
2043,Iowa,Other,Musicians,27340,0.0,,
2044,Kansas,Other,Musicians,43715,,,
2045,Kentucky,Other,Musicians,36080,,,
2046,Louisiana,Other,Musicians,42460,145.0,0.0034149788035798,3.1688824949603323
2047,Maine,Other,Musicians,14700,0.0,,
2048,Maryland,Other,Musicians,85910,40.0,0.00046560353858689327,0.4320503838773238
2049,Massachusetts,Other,Musicians,97815,90.0,0.0009201042784848948,0.853798078796984
2050,Michigan,Other,Musicians,120390,125.0,0.0010382922169615,0.9634689467278452
2051,Minnesota,Other,Musicians,83065,55.0,0.0006621320652501053,0.6144163204537256
2052,Mississippi,Other,Musicians,17430,,,
2053,Missouri,Other,Musicians,70070,,,
2054,Montana,Other,Musicians,37130,,,
2055,Nebraska,Other,Musicians,24240,25.0,0.0010313531353135,0.9570299215888224
2056,Nevada,Other,Musicians,69460,90.0,0.0012957097610135,1.2023360074507197
2057,New Hampshire,Other,Musicians,12270,,,
2058,New Jersey,Other,Musicians,85410,80.0,0.0009366584709050462,0.8691593134036033
2059,New Mexico,Other,Musicians,91840,0.0,,
2060,New York,Other,Musicians,234265,425.0,0.0018141847907284,1.6834477625267197
2061,North Carolina,Other,Musicians,145630,45.0,0.00030900226601661743,0.2867343922183856
2062,North Dakota,Other,Musicians,23305,,,
2063,Ohio,Other,Musicians,121180,125.0,0.0010315233536887,0.95718787338311
2064,Oklahoma,Other,Musicians,242885,170.0,0.0006999197150915043,0.6494808491068974
2065,Oregon,Other,Musicians,93460,115.0,0.0012304729295955,1.1418003892236257
2066,Pennsylvania,Other,Musicians,104810,70.0,0.0006678752027478294,0.6197455857082009
2067,Rhode Island,Other,Musicians,16140,0.0,,
2068,South Carolina,Other,Musicians,46335,80.0,0.0017265565986835,1.6021343899385296
2069,South Dakota,Other,Musicians,32695,,,
2070,Tennessee,Other,Musicians,60575,80.0,0.001320676846884,1.2255038705373795
2071,Texas,Other,Musicians,261190,440.0,0.001684597419503,1.5631989481523405
2072,Utah,Other,Musicians,57995,40.0,0.0006897146305716009,0.640011181634639
2073,Vermont,Other,Musicians,5900,35.0,0.0059322033898305,5.504706342209877
2074,Virginia,Other,Musicians,128845,105.0,0.0008149326710388451,0.7562055357764353
2075,Washington,Other,Musicians,214925,150.0,0.0006979178783296497,0.6476232722851148
2076,West Virginia,Other,Musicians,10700,,,
2077,Wisconsin,Other,Musicians,66920,45.0,0.0006724447101016139,0.6239857970526524
2078,Wyoming,Other,Musicians,10830,0.0,,
2079,Puerto Rico,Other,Musicians,2275,0.0,,
2080,Alabama,Hispanic,Music Directors And Composers,88165,0.0,,
2081,Alaska,Hispanic,Music Directors And Composers,26875,0.0,,
2082,Arizona,Hispanic,Music Directors And Composers,1033370,,,
2083,Arkansas,Hispanic,Music Directors And Composers,101405,,,
2084,California,Hispanic,Music Directors And Composers,7470730,1165.0,0.0001559419226769004,1.4282252872209276
2085,Colorado,Hispanic,Music Directors And Composers,594525,,,
2086,Connecticut,Hispanic,Music Directors And Composers,288845,0.0,,
2087,Delaware,Hispanic,Music Directors And Composers,41365,0.0,,
2088,District of Columbia,Hispanic,Music Directors And Composers,44885,0.0,,
2089,Florida,Hispanic,Music Directors And Composers,2752995,385.0,0.0001398476931487344,1.2808230672413137
2090,Georgia,Hispanic,Music Directors And Composers,467240,,,
2091,Hawaii,Hispanic,Music Directors And Composers,69470,,,
2092,Idaho,Hispanic,Music Directors And Composers,101285,0.0,,
2093,Illinois,Hispanic,Music Directors And Composers,1100445,40.0,3.6348931568592704e-05,0.33290895955727
2094,Indiana,Hispanic,Music Directors And Composers,212120,,,
2095,Iowa,Hispanic,Music Directors And Composers,90730,0.0,,
2096,Kansas,Hispanic,Music Directors And Composers,167495,,,
2097,Kentucky,Hispanic,Music Directors And Composers,76325,0.0,,
2098,Louisiana,Hispanic,Music Directors And Composers,113925,,,
2099,Maine,Hispanic,Music Directors And Composers,10935,0.0,,
2100,Maryland,Hispanic,Music Directors And Composers,321570,,,
2101,Massachusetts,Hispanic,Music Directors And Composers,401715,35.0,8.712644536549542e-05,0.797964975168963
2102,Michigan,Hispanic,Music Directors And Composers,236520,,,
2103,Minnesota,Hispanic,Music Directors And Composers,149745,,,
2104,Mississippi,Hispanic,Music Directors And Composers,38780,0.0,,
2105,Missouri,Hispanic,Music Directors And Composers,121550,,,
2106,Montana,Hispanic,Music Directors And Composers,19215,0.0,,
2107,Nebraska,Hispanic,Music Directors And Composers,99485,0.0,,
2108,Nevada,Hispanic,Music Directors And Composers,430565,,,
2109,New Hampshire,Hispanic,Music Directors And Composers,25860,0.0,,
2110,New Jersey,Hispanic,Music Directors And Composers,928940,,,
2111,New Mexico,Hispanic,Music Directors And Composers,459615,25.0,5.4393350956779045e-05,0.4981723834078522
2112,New York,Hispanic,Music Directors And Composers,1819490,470.0,0.0002583141429741301,2.3658217412571654
2113,North Carolina,Hispanic,Music Directors And Composers,451040,,,
2114,North Dakota,Hispanic,Music Directors And Composers,14510,0.0,,
2115,Ohio,Hispanic,Music Directors And Composers,204545,,,
2116,Oklahoma,Hispanic,Music Directors And Composers,187725,0.0,,
2117,Oregon,Hispanic,Music Directors And Composers,266060,0.0,,
2118,Pennsylvania,Hispanic,Music Directors And Composers,423215,65.0,0.0001535862386730149,1.4066502841345416
2119,Rhode Island,Hispanic,Music Directors And Composers,78695,0.0,,
2120,South Carolina,Hispanic,Music Directors And Composers,134610,,,
2121,South Dakota,Hispanic,Music Directors And Composers,15565,0.0,,
2122,Tennessee,Hispanic,Music Directors And Composers,167595,130.0,0.0007756794653778452,7.104215519556072
2123,Texas,Hispanic,Music Directors And Composers,5220455,290.0,5.555071349144854e-05,0.5087723196541297
2124,Utah,Hispanic,Music Directors And Composers,213410,,,
2125,Vermont,Hispanic,Music Directors And Composers,6470,0.0,,
2126,Virginia,Hispanic,Music Directors And Composers,427525,,,
2127,Washington,Hispanic,Music Directors And Composers,448570,,,
2128,West Virginia,Hispanic,Music Directors And Composers,12005,0.0,,
2129,Wisconsin,Hispanic,Music Directors And Composers,186120,,,
2130,Wyoming,Hispanic,Music Directors And Composers,27680,0.0,,
2131,Puerto Rico,Hispanic,Music Directors And Composers,1208905,245.0,0.00020266274024840664,
2132,Alabama,White,Music Directors And Composers,1496830,540.0,0.0003607624112290641,1.0313559867489837
2133,Alaska,White,Music Directors And Composers,253950,40.0,0.00015751132112620594,0.4502970347459709
2134,Arizona,White,Music Directors And Composers,1857110,405.0,0.0002180807814292099,0.623454419088859
2135,Arkansas,White,Music Directors And Composers,1014735,360.0,0.00035477242826944963,1.0142316839013674
2136,California,White,Music Directors And Composers,7686845,5625.0,0.0007317696662284723,2.0920001715667604
2137,Colorado,White,Music Directors And Composers,2172170,490.0,0.00022558087074216104,0.6448958491638808
2138,Connecticut,White,Music Directors And Composers,1329540,335.0,0.00025196684567594806,0.7203286890804842
2139,Delaware,White,Music Directors And Composers,307920,95.0,0.0003085216939464796,0.8820090070071155
2140,District of Columbia,White,Music Directors And Composers,183365,85.0,0.00046355629482180353,1.3252255361939087
2141,Florida,White,Music Directors And Composers,5285390,1960.0,0.00037083356195096286,1.0601476270839478
2142,Georgia,White,Music Directors And Composers,2773560,940.0,0.00033891460794069713,0.9688969776687268
2143,Hawaii,White,Music Directors And Composers,177700,60.0,0.0003376477208778841,0.96527517141592
2144,Idaho,White,Music Directors And Composers,688065,70.0,0.00010173457449514216,0.2908411719155077
2145,Illinois,White,Music Directors And Composers,4224420,1345.0,0.00031838690281742817,0.910211895980273
2146,Indiana,White,Music Directors And Composers,2724985,430.0,0.00015779903375614913,0.451119554315968
2147,Iowa,White,Music Directors And Composers,1463250,165.0,0.00011276268580215274,0.3223685934677429
2148,Kansas,White,Music Directors And Composers,1178420,290.0,0.000246092225182872,0.7035341871400776
2149,Kentucky,White,Music Directors And Composers,1787115,360.0,0.00020144198890390376,0.5758870513445716
2150,Louisiana,White,Music Directors And Composers,1337315,535.0,0.0004000553347565832,1.1436875120287768
2151,Maine,White,Music Directors And Composers,658985,110.0,0.00016692337458364,0.4772044324647498
2152,Maryland,White,Music Directors And Composers,1690500,510.0,0.0003016858917480036,0.8624666564124086
2153,Massachusetts,White,Music Directors And Composers,2791055,980.0,0.00035112170845791286,1.0037949210447712
2154,Michigan,White,Music Directors And Composers,3807850,960.0,0.00025211077117008287,0.7207401466364862
2155,Minnesota,White,Music Directors And Composers,2524705,975.0,0.0003861837323568496,1.1040310518891896
2156,Mississippi,White,Music Directors And Composers,787155,310.0,0.0003938233257744664,1.1258712995489832
2157,Missouri,White,Music Directors And Composers,2479115,470.0,0.00018958378292253489,0.5419865357966199
2158,Montana,White,Music Directors And Composers,472695,45.0,9.519880684162096e-05,0.2721565670685257
2159,Nebraska,White,Music Directors And Composers,845465,190.0,0.00022472840389608083,0.6424587970823888
2160,Nevada,White,Music Directors And Composers,749805,355.0,0.0004734564320056548,1.3535282790417995
2161,New Hampshire,White,Music Directors And Composers,690940,105.0,0.00015196688569195588,0.4344464735448313
2162,New Jersey,White,Music Directors And Composers,2640925,845.0,0.0003199636491002205,0.9147195349906732
2163,New Mexico,White,Music Directors And Composers,374900,120.0,0.00032008535609495865,0.9150674737829236
2164,New York,White,Music Directors And Composers,5774960,3165.0,0.0005480557441090501,1.5667945305979825
2165,North Carolina,White,Music Directors And Composers,3309215,1685.0,0.0005091842022957107,1.4556676611806034
2166,North Dakota,White,Music Directors And Composers,363175,20.0,5.506986989743237e-05,0.1574350271545939
2167,Ohio,White,Music Directors And Composers,4775955,1055.0,0.0002208982287312171,0.6315090030805096
2168,Oklahoma,White,Music Directors And Composers,1276415,310.0,0.0002428677193545986,0.6943158947493409
2169,Oregon,White,Music Directors And Composers,1600140,375.0,0.00023435449398177656,0.6699780877009551
2170,Pennsylvania,White,Music Directors And Composers,5161830,1375.0,0.00026637839680888366,0.7615287672390003
2171,Rhode Island,White,Music Directors And Composers,423445,95.0,0.0002243502698107192,0.641377778548881
2172,South Carolina,White,Music Directors And Composers,1586190,580.0,0.00036565606894508224,1.0453460894465485
2173,South Dakota,White,Music Directors And Composers,398225,85.0,0.00021344717182497327,0.6102077479922057
2174,Tennessee,White,Music Directors And Composers,2455855,1845.0,0.0007512658524220689,2.1477363229053537
2175,Texas,White,Music Directors And Composers,6162190,2185.0,0.00035458173149480947,1.0136865155189163
2176,Utah,White,Music Directors And Composers,1227970,240.0,0.0001954445141167944,0.5587413306859582
2177,Vermont,White,Music Directors And Composers,319270,130.0,0.000407178876812729,1.16405246003274
2178,Virginia,White,Music Directors And Composers,2778485,975.0,0.0003509106581464359,1.0031915654969872
2179,Washington,White,Music Directors And Composers,2668545,745.0,0.0002791783537470794,0.7981215823645078
2180,West Virginia,White,Music Directors And Composers,734535,150.0,0.00020421082725806123,0.5838026709435528
2181,Wisconsin,White,Music Directors And Composers,2597700,625.0,0.0002405974515917928,0.687825600373283
2182,Wyoming,White,Music Directors And Composers,260685,50.0,0.00019180236684120683,0.5483290751948681
2183,Puerto Rico,White,Music Directors And Composers,13370,0.0,,
2184,Alabama,African-American,Music Directors And Composers,581200,165.0,0.0002838953888506538,1.0394376807249026
2185,Alaska,African-American,Music Directors And Composers,13760,0.0,,
2186,Arizona,African-American,Music Directors And Composers,152575,,,
2187,Arkansas,African-American,Music Directors And Composers,200385,,,
2188,California,African-American,Music Directors And Composers,1066265,680.0,0.0006377401490248671,2.334983826582272
2189,Colorado,African-American,Music Directors And Composers,118415,0.0,,
2190,Connecticut,African-American,Music Directors And Composers,191785,,,
2191,Delaware,African-American,Music Directors And Composers,105485,,,
2192,District of Columbia,African-American,Music Directors And Composers,149480,60.0,0.0004013914905004014,1.469630914533567
2193,Florida,African-American,Music Directors And Composers,1569980,510.0,0.0003248449024828342,1.18936779283052
2194,Georgia,African-American,Music Directors And Composers,1613775,240.0,0.0001487196170469861,0.5445131548189249
2195,Hawaii,African-American,Music Directors And Composers,16455,0.0,,
2196,Idaho,African-American,Music Directors And Composers,5195,0.0,,
2197,Illinois,African-American,Music Directors And Composers,848255,215.0,0.0002534615180576596,0.9280089174729824
2198,Indiana,African-American,Music Directors And Composers,292355,80.0,0.0002736399240649211,1.0018889323116422
2199,Iowa,African-American,Music Directors And Composers,56060,0.0,,
2200,Kansas,African-American,Music Directors And Composers,83690,,,
2201,Kentucky,African-American,Music Directors And Composers,176080,50.0,0.00028396183552930487,1.0396809646395466
2202,Louisiana,African-American,Music Directors And Composers,656860,120.0,0.00018268733063362056,0.6688805197590889
2203,Maine,African-American,Music Directors And Composers,8410,0.0,,
2204,Maryland,African-American,Music Directors And Composers,957780,400.0,0.0004176324416880703,1.5290945666331002
2205,Massachusetts,African-American,Music Directors And Composers,260415,80.0,0.000307201966092583,1.124770995549297
2206,Michigan,African-American,Music Directors And Composers,624375,120.0,0.00019219219219219217,0.7036810541885169
2207,Minnesota,African-American,Music Directors And Composers,171180,,,
2208,Mississippi,African-American,Music Directors And Composers,488460,,,
2209,Missouri,African-American,Music Directors And Composers,340530,130.0,0.0003817578480603,1.3977454645984244
